Product Type,Product Category,Item Code,Product Name,Branch,Hsn Code,Base Unit,Base Qty,Conv Unit,Conv Qty,Product Material,Product Valuation,Product Barcode,Net weight,Making time,Lead time,Gst type,Sale rate,Purchase Rate,Weight,Minimum stock,Maximum stock,Grn required,Reorder qty,Self life days,Warranty period,Model NOS,Item type,Material Center,Stock Count,Bom required,Item Status,Batch wise stock manage
BOI,Electricals,60402170,EARTH TESTING KIT,OFFICE,84139120,SET,1,SET,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402181,SCH CONTACTOR LC1D12F7 110V,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402182,SCH CONTACTOR LC1D12M7 230V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402184,INDUCTION MOTOR 1/3HP KW 220V 1440 RPM FOR STRAPPING M/C,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402197,MOTOR FLANGE KR 35 DP 70.4 P 80 B5 B3,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402203,"CT MOTOR B14/B14 04P, DE,BBL BHARAT BIJLEE SN-U2247539 0.55KW 0.75HP 55IP 1310RPM 415V",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402204,MOTOR 5HP 1500RPM FOOT CUM FLANGE MAKE-ABB  MODEL: M2BAX112MA4 IE2 B35,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402206,GEAR BOX WORM  NTM-50 I 30:1 S-P71 FOR WRAPPING M/C,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402207,ABB MOTOR IE2 12.5HP 1500 RPM  FOOT M2BAX160MLJ4_IE_B3_VPI ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402208,ABB MOTOR IE2 0.5 HP 1500 RPM FLANGE M2BAX71MB4_IE2_B5,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402209,INDUCTION MOTOR 03 PHASE 3.7 KW 05 HP 7.5 A 1440 RPM MAKE- STALLION,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402210,INDUCTION MOTOR 03 PHASE 2.2 KW 03 HP 7.6 A 1440 RPM MAKE- STALLION,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60402212,"THRUSTER MOTOR ELECTRO MAG METHODS,CODE  EBHT 240,415 VOLT ,C/S 50,3 PHASE,MAX AMP 0.3A ",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403004,"CARBON BRUSH FOR 4"" GRINDER",OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403005,"CARBON BRUSH FOR 5"" GRINDER",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403007,"CARBON BRUSH FOR 14"" CUTTING MACHINE",OFFICE,84139120,NOS,24,NOS,24,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403011,"MCCB 250A ,3POLE",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403013,"CAPACITOR 25KVAR,32.80A,440V,3PH",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403014,CAPACITOR 8MFD 400V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403015,CAPACITOR 10MFD 350V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403016,CAPACITOR 6MFD 350V,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403017,CAPACITOR  2.5MFD,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403020,CAPACITOR 15MFD,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403021,CAPACITOR 3.15 MFD 420V 50HZ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403022,CAPACITOR 50V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403023,CAPACITOR 20MFD 440V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403024,RECTIFIER 10AMP ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403026,"SOLENOSID COIL 240V AC,19WATTS",OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403028,SCH CONTACTOR COIL 9- 32AMP 230 V,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403031,SCH CONTACTOR COIL 9-32 AMP 110V ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403032,BRAKE COIL 440V(2581) ,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403033,SPARE COIL 230V UAC 16WATT ,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403040,"ELECTROMAGNETIC COIL, 415 VOLT CODE-M2D1-200",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403052,SOLENOSID COIL 16W 24 VOLT DC R982682647,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403096,"CAPACITOR 04 MFD 440V,50HZ",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403097,CAPACITOR 5 MFD,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403099,CAPACITOR 5 KVAR,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403104,CAPACITOR 36 MFD(CLIP TYPE),OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60403106,CAPACITOR 10 KVAR SUBODH,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404001,"IND.PEDUSTAL FAN 18""(450MM)",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404002,"WALL FAN 18""(450MM)",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404007,USHA EXHUST FAN MODEL-1209 300MM 1325RPM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404019,"EXHUST FAN H/D 18""(450MM) 1400RPM",OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404020,PANEL COOLING FAN (EXHUST) JG-172150 0.22A 38W,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404021,WINDY 24 ECO WIND MILL TURBINE VENTILATOR,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404029,PANEL COOLING FAN 24VOLT DC REXNOSRD REC-17251 B24 W,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60404032,"AXIAL FAN COMPRESSOR FAN,MODEL : YDWF74M4-470N-400B, 230VOLT,1378 RPM",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501007,UPS EMERSOM 600VA,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501011,KEYBOARD,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501013,"RIBBON WAX RESIN (105mm x 300mtr,core : 1"",NOSrmal Blue Lead",OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501014,"LABLE ROLL 100 X 100mm,White G,Core 1"",Inside winding,",OFFICE,84139120,NOS,42,NOS,42,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501015,K-HDMI EXTENDER 120M (RX) F11A00939,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501016,K-HDMI EXTENDER 120M (TX) F11A00927,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501017,"TVSE LABEL PRINTER LP45 WITHOUT NETWORK 4""",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501022,DIGI REACH HD2-4K (2M),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501032,POWER CODE  (1.5 MTR LONG CABLE),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501033,PRINTER CABLE USB TO PRINTER 1.5MTRBLACK (CABLE USB),OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501039,POTENTIOMETER 220K OHMS,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501092,MOUSE (BLACK),OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501104,CONNECTOR RJ-45,OFFICE,84139120,NOS,40,NOS,40,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501185,DYANAMIC BRAKING RESISTORS 1850W 130E,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501186,"H.M.I DISPLAY MODEL-PFXGP4502 WADW, RATING 24VDC CLASS-2 ",OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501188,VFD FOR PULLER H1000/1W MAKE-YASKAWA (IMP-CHINA),OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501189,VFD FOR HOT LOG FURNACE SE3-043-3.7K MAKE-SHIHLIN,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501193,CONTROLLER RELAY SUPPLY MONITORING DEVICE SM-501 MAKE-GIC,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501194,HOT TOP VFD MODEL-GD200A-004G/5R5P-4 (INVT) S/N- 202210204 ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60501196,FEDUS RJ45 COUPLER ETHERNET CAT7(FEMALE TO FEMALE),OFFICE,84139120,NOS,19,NOS,19,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60601008,CRIMPING TOOL 16 TO 300 SQ.MM,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60601140,CAT-6 HDMI CONVERTER BRAND-IMPRESSION,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60701098,WEIGHING INDICATOR (REPAIRED),OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Electricals,60701157,DIGITAL TACHNOS METER MODEL-KM-2241,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101006,BALL BEARING NOS 6205 ZZ,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101008,BALL BEARING NOS:6207,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101010,BALL BEARING NOS;6210,OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101014,BALL BEARING NOS:6306,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101017,BALL BEARING NOS:6309 ZZ,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101019,BALL BEARING NOS:6311,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101020,BALL BEARING NOS:6312,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101026,BEARING NOS.6316 ZZ,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101027,BEARING NOS.UCP208-12(SPRING),OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101029,BEARING NOS.61905ZZ,OFFICE,84139120,NOS,18,NOS,18,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101045,RAIL GUIDE BEARING H30VN,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101046,BALL BEARING 6319ZZ,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101047,BALL BEARING NOS:6002ZZ,OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101048,BALL BEARING NOS:6001,OFFICE,84139120,NOS,17,NOS,17,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101049,BALL BEARING NOS:6006,OFFICE,84139120,NOS,11,NOS,11,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101061,PILLOW BEARING FL-212,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101062,PLUMMER BLOCK BEARING UCP-207,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101065,LINNER GUIDE BEARING LSH-20-BK-HN-N-D-M6,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101067,BALL BEARING NOS:6201ZZ,OFFICE,84139120,NOS,14,NOS,14,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101068,BALL BEARING NOS:6202ZZ,OFFICE,84139120,NOS,31,NOS,31,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101070,BALL BEARING NOS : 6005 ZZ,OFFICE,84139120,NOS,26,NOS,26,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101072,BALL BEARING NOS- 6206 ZZ,OFFICE,84139120,NOS,16,NOS,16,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101073,BALL BEARING NOS;6307ZZ,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101078,BALL BEARING NOS:6004ZZ,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101079,BALL BEARING NOS.6204ZZ,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101080,BALL BEARING 32212-A-AM (FAG),OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101081,RAIL GUIDE LINEAR BEARING LM BLOCK DFH25A S07896736 MAKE-PDF,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101082,BALL BEARING NOS-6209/Z,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101088,BALL BEARING NOS:6200ZZ,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101091,BALL BEARING 6208ZZ,OFFICE,84139120,NOS.,8,NOS.,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101095,BALL BEARING 6308ZZ,OFFICE,84139120,NOS.,13,NOS.,13,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101100,BALL BEARING NOS.61906 ZZ,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101102,BALL BEARING NOS;6304ZZ,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101103,BALL BEARING NOS:6003ZZ,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70101109,BALL BEARING NOS.608,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70104004,BALL BEARING NOS:6310ZZ,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105003,BEARING BLOCK UCP 206,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105005,PILLOW BLOCK WITH BEARING UCP -  204,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105010,PILLOW BLOCK WITH BEARING NOS.UCP-210,OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105011,PEDESTAL BEARING NOS.UCP 205,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105016,FLANGED BALL BEARING UCFL 210 ,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105018,PILLOW BLOCK BEARING UCT 212,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Bearings,70105062,LINER WIDE BEARING BLOCK MODEL-SBR30UU,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,,70201001,"SEAL KIT 06""(O RING FOR 6"" LINER)IMPORTED",OFFICE,84139120,NOS,80,NOS,80,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201002,"SEAL KIT 07""(O RING FOR 7"" LINER)IMPORTED",OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201012,NITRILE O RING 198MM X 5.5MM,OFFICE,84139120,NOS,39,NOS,39,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201014,WIPER SEAL 30 X 40 X 5MM,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201015,WIPER SEAL 40CX 50 X 5MM,OFFICE,84139120,NOS,8,NOS,8,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201030,O RING 227.97 X 5.33MM,OFFICE,84139120,NOS.,34,NOS.,34,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201031,'O' RING 177.17 X 5.33MM,OFFICE,84139120,NOS,34,NOS,34,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201032,1600UST SIDE CYLINDER SEALS,OFFICE,84139120,SET,2,SET,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201033,1600UST CONTAINER SEALS,OFFICE,84139120,SET,3,SET,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201034,PU SEAL 30 X 40 X 06MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201035,"O RING 07"" 235 X 5.7MM CHINA",OFFICE,84139120,NOS,85,NOS,85,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201036,"O RING 07"" 215 X 5.7MM CHINA",OFFICE,84139120,NOS,85,NOS,85,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201037,"O RING 07"" 265 X 5.7MM CHINA",OFFICE,84139120,NOS,85,NOS,85,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201039,"O RING 07"" 215 X 5.7MM SILICON CHINA",OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201040,"O RING 07"" 265 X 5.7MM SILICON CHINA",OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201043,RUBBER SPIDER L-99/100,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201049,PNEUMATIC SEAL 40 X 48 X 6/8MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201055,U SEAL 60 X 70 X 07MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201062,OIL SEAL 58MM X 80MM X 10MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201067,PU ROD SEAL 45 X 55 X 6.5MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201069,P U ROD SEAL 95 X 110 X 10MM,OFFICE,84139120,NOS,10,NOS,10,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201070,PU SEAL 95 X 110 X 9MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201079,PU SEAL  90 X 100 X 08MM,OFFICE,84139120,NOS,4,NOS,4,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201087,OIL SEAL 25MM X 40MM X 7MM/8MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201093,MECHANICAL SEAL 25MM,OFFICE,84139120,NOS,3,NOS,3,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201095,MECHANICAL SEAL LUBI MAKE MDH 314 01HP PUMP ,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201097,ROD SEAL 32 X 42 X 7.3MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201099,MECHANICAL SEAL 28MM,OFFICE,84139120,NOS,2,NOS,2,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201100,MACHANICAL SEAL 12MM,OFFICE,84139120,NOS,5,NOS,5,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201101,OIL SEAL 12 X 21 X 7MM,OFFICE,84139120,SET,17,SET,17,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201105,MACHANICAL SEAL FOR LUBI PUMP MODEL-LNC-053,OFFICE,84139120,NOS,1,NOS,1,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201109,OIL SEAL 20 X 35 X 7MM,OFFICE,84139120,NOS,6,NOS,6,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201111,PNEUMATIC SEAL CUSHIONING TYPE 32 X 40 X 6/8MM,OFFICE,84139120,NOS,9,NOS,9,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201136,'O' RING 92 X 86 X 3MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
BOI,Seal & O Ring,70201137,'O'RING 94 X 88 X 3MM,OFFICE,84139120,NOS,20,NOS,20,,,,,,,excluding,,,,,,yes,,,,,,,yes,yes,,
